194,ZMB
202,ZMB
204,ZMB
227,ZMB
229,ZMB
241,ZMB
252,ZMB
267,ZMB
293,ZMB
297,ZMB
304,ZMB
324,ZMB
325,ZMB
328,ZMB
342,ZMB
346,ZMB
382,ZMB
391,ZMB
402,ZMB
73,AGO
194,AGO
226,AGO
234,AGO
325,AGO
342,AGO
50,ALB
109,ALB
194,ALB
237,ALB
253,ALB
295,ALB
334,ALB
340,ALB
82,DZA
194,DZA
334,DZA
40,ASM
241,ASM
134,ARG
194,ARG
241,ARG
328,ARG
385,ARG
194,AZB
253,AZB
328,AZB
191,BLR
194,BLR
342,BLR
1,BLZ
2,BLZ
40,BLZ
73,BLZ
112,BLZ
194,BLZ
261,BLZ
324,BLZ
340,BLZ
377,BLZ
386,BLZ
388,BLZ
194,BIH
253,BIH
295,BIH
313,BIH
366,BIH
2,BWA
194,BWA
13,BRA
56,BRA
58,BRA
63,BRA
64,BRA
70,BRA
73,BRA
163,BRA
193,BRA
194,BRA
199,BRA
202,BRA
234,BRA
271,BRA
272,BRA
328,BRA
334,BRA
345,BRA
362,BRA
366,BRA
395,BRA
194,BGR
226,BGR
227,BGR
328,BGR
1,CHN
11,CHN
18,CHN
29,CHN
50,CHN
58,CHN
66,CHN
70,CHN
71,CHN
73,CHN
131,CHN
133,CHN
134,CHN
153,CHN
161,CHN
162,CHN
166,CHN
168,CHN
189,CHN
192,CHN
193,CHN
194,CHN
227,CHN
235,CHN
236,CHN
241,CHN
242,CHN
251,CHN
253,CHN
264,CHN
272,CHN
297,CHN
308,CHN
317,CHN
323,CHN
328,CHN
334,CHN
357,CHN
366,CHN
385,CHN
391,CHN
18,COL
64,COL
73,COL
136,COL
150,COL
194,COL
226,COL
227,COL
272,COL
287,COL
307,COL
316,COL
328,COL
334,COL
345,COL
70,CRI
134,CRI
153,CRI
193,CRI
194,CRI
241,CRI
58,CUB
73,CUB
194,CUB
204,CUB
236,CUB
362,CUB
194,DMA
14,DOM
18,DOM
50,DOM
68,DOM
73,DOM
90,DOM
131,DOM
150,DOM
155,DOM
163,DOM
165,DOM
191,DOM
194,DOM
206,DOM
233,DOM
237,DOM
241,DOM
272,DOM
275,DOM
282,DOM
287,DOM
295,DOM
318,DOM
328,DOM
333,DOM
340,DOM
342,DOM
373,DOM
376,DOM
377,DOM
395,DOM
18,ECU
58,ECU
70,ECU
73,ECU
77,ECU
81,ECU
82,ECU
112,ECU
128,ECU
134,ECU
135,ECU
145,ECU
150,ECU
156,ECU
165,ECU
177,ECU
183,ECU
191,ECU
193,ECU
194,ECU
199,ECU
203,ECU
208,ECU
235,ECU
236,ECU
241,ECU
249,ECU
269,ECU
272,ECU
273,ECU
283,ECU
287,ECU
304,ECU
306,ECU
328,ECU
340,ECU
342,ECU
362,ECU
377,ECU
387,ECU
395,ECU
39,FJI
40,FJI
73,FJI
118,FJI
127,FJI
134,FJI
194,FJI
199,FJI
224,FJI
264,FJI
308,FJI
340,FJI
46,GAB
73,GAB
128,GAB
194,GAB
279,GAB
328,GAB
342,GAB
63,GRD
65,GRD
194,GRD
194,HUN
295,HUN
18,IRN
193,IRN
194,IRN
227,IRN
292,IRN
342,IRN
18,IRQ
32,IRQ
63,IRQ
64,IRQ
73,IRQ
97,IRQ
191,IRQ
194,IRQ
226,IRQ
227,IRQ
241,IRQ
253,IRQ
292,IRQ
295,IRQ
317,IRQ
328,IRQ
330,IRQ
342,IRQ
352,IRQ
4,JAM
63,JAM
73,JAM
92,JAM
109,JAM
124,JAM
194,JAM
204,JAM
241,JAM
297,JAM
324,JAM
340,JAM
388,JAM
18,JOR
71,JOR
73,JOR
194,JOR
227,JOR
241,JOR
272,JOR
328,JOR
343,JOR
194,KAZ
282,KAZ
295,KAZ
328,KAZ
18,LBN
63,LBN
73,LBN
82,LBN
135,LBN
194,LBN
227,LBN
241,LBN
242,LBN
253,LBN
277,LBN
340,LBN
82,LBY
134,LBY
191,LBY
194,LBY
197,LBY
227,LBY
231,LBY
232,LBY
191,MKD
194,MKD
295,MKD
340,MKD
70,MYS
73,MYS
126,MYS
194,MYS
241,MYS
366,MYS
193,MDV
194,MDV
242,MDV
214,MHL
308,MHL
340,MHL
63,MUS
82,MUS
194,MUS
18,MEX
26,MEX
30,MEX
49,MEX
50,MEX
57,MEX
58,MEX
71,MEX
73,MEX
89,MEX
109,MEX
131,MEX
150,MEX
156,MEX
174,MEX
186,MEX
192,MEX
193,MEX
194,MEX
196,MEX
199,MEX
202,MEX
204,MEX
218,MEX
220,MEX
226,MEX
227,MEX
234,MEX
236,MEX
238,MEX
241,MEX
245,MEX
271,MEX
272,MEX
282,MEX
295,MEX
323,MEX
328,MEX
329,MEX
340,MEX
363,MEX
366,MEX
385,MEX
194,MNE
194,NAM
295,NAM
334,NAM
340,NAM
402,NAM
194,PLW
340,PLW
18,PAN
63,PAN
109,PAN
150,PAN
194,PAN
236,PAN
237,PAN
241,PAN
272,PAN
